task_id,family,ctx,method,keep_frac,mode,correct,n_steps,text,prompt_tokens,dense_correct,flip_frac,mean_kl,mean_est_dropped,mean_oracle_dropped
multi_hop-2048-2,multi_hop,2048,mean_topk,0.0625,free,False,1,Grace,2127.0,False,0.0,0.005432330071926117,0.23190693983009883,0.16678569811795438
multi_hop-2048-2,multi_hop,2048,mean_topk,0.03125,free,False,1,Grace,2127.0,False,0.0,0.041813649237155914,0.43027604477746145,0.31055234000086784
multi_hop-2048-2,multi_hop,2048,local_sink,0.5,free,False,1,Grace,2127.0,False,0.0,0.007076536305248737,,0.11949957069009542
multi_hop-2048-2,multi_hop,2048,local_sink,0.25,free,False,1,Grace,2127.0,False,0.0,0.0060814423486590385,,0.13964155821927957
multi_hop-2048-2,multi_hop,2048,local_sink,0.125,free,False,1,Grace,2127.0,False,0.0,0.00535628804937005,,0.1539457689172455
multi_hop-2048-2,multi_hop,2048,local_sink,0.0625,free,False,1,Grace,2127.0,False,0.0,0.005494891665875912,,0.16383375520152704
multi_hop-2048-2,multi_hop,2048,local_sink,0.03125,free,False,1,Grace,2127.0,False,0.0,0.041813649237155914,,0.31055234000086784
coreference-2048-0,coreference,2048,dense,1.0,free,False,2,Archivist,,,,,,
coreference-2048-0,coreference,2048,quest_topk,0.5,free,False,2,Archivist,2089.0,False,0.0,6.773593071329742e-06,0.005811413066112436,0.015279572124459913
coreference-2048-0,coreference,2048,quest_topk,0.25,free,False,2,Archivist,2089.0,False,0.0,8.165354870470765e-05,0.018566139394741707,0.03289363908282082
coreference-2048-0,coreference,2048,quest_topk,0.125,free,False,2,Archivist,2089.0,False,0.0,0.0002513745621399721,0.035429676709879586,0.05106083554814436
coreference-2048-0,coreference,2048,quest_topk,0.0625,free,False,2,Archivist,2089.0,False,0.0,0.0003008323355970788,0.06922878581514981,0.0828261148583676
coreference-2048-0,coreference,2048,quest_topk,0.03125,free,False,2,Architect,2089.0,False,0.5,0.5182893238961697,0.4140884797754032,0.4599632453173399
coreference-2048-0,coreference,2048,mean_topk,0.5,free,False,2,Archivist,2089.0,False,0.0,1.143351309806917e-05,0.02898609695590234,0.011828936669709429
coreference-2048-0,coreference,2048,mean_topk,0.25,free,False,2,Archivist,2089.0,False,0.0,0.00014559730038854468,0.07418095066012548,0.02814931169684444
coreference-2048-0,coreference,2048,mean_topk,0.125,free,False,2,Archivist,2089.0,False,0.0,0.0007113672904779378,0.14113485673442483,0.05642843404452183
coreference-2048-0,coreference,2048,mean_topk,0.0625,free,False,2,Archivist,2089.0,False,0.0,0.0015039012796478346,0.23913587377007517,0.11970030762521283
coreference-2048-0,coreference,2048,mean_topk,0.03125,free,False,2,Architect,2089.0,False,0.5,0.5182893238961697,0.6121627672442368,0.4599632453173399
coreference-2048-0,coreference,2048,local_sink,0.5,free,False,2,Archivist,2089.0,False,0.0,0.00022131691684990074,,0.04009887582755514
coreference-2048-0,coreference,2048,local_sink,0.25,free,False,2,Archivist,2089.0,False,0.0,0.00028349715648801066,,0.05149639125115105
coreference-2048-0,coreference,2048,local_sink,0.125,free,False,2,Archivist,2089.0,False,0.0,0.00040458384592056973,,0.060197240207344294
coreference-2048-0,coreference,2048,local_sink,0.0625,free,False,2,Archivist,2089.0,False,0.0,0.0024792721087578684,,0.15388716630903737
coreference-2048-0,coreference,2048,local_sink,0.03125,free,False,2,Architect,2089.0,False,0.5,0.5182893238961697,,0.4599632453173399
coreference-2048-1,coreference,2048,dense,1.0,free,False,2,Cartographer,,,,,,
coreference-2048-1,coreference,2048,quest_topk,0.5,free,False,2,Cartographer,2116.0,False,0.0,1.2601638218256994e-05,0.004725431253973511,0.013459989431014816
coreference-2048-1,coreference,2048,quest_topk,0.25,free,False,2,Cartographer,2116.0,False,0.0,0.00020529977336991578,0.015962027238856535,0.03111600367368997
coreference-2048-1,coreference,2048,quest_topk,0.125,free,False,2,Cartographer,2116.0,False,0.0,0.000470123952254653,0.034658538706675505,0.052346630221498866
coreference-2048-1,coreference,2048,quest_topk,0.0625,free,False,2,Cartographer,2116.0,False,0.0,0.0015327087603509426,0.08116310078185052,0.11860901210457087
coreference-2048-1,coreference,2048,quest_topk,0.03125,free,False,2,Cartoon,2116.0,False,1.0,2.7509855031967163,0.4091682005673647,0.4756679835596255
coreference-2048-1,coreference,2048,mean_topk,0.5,free,False,2,Cartographer,2116.0,False,0.0,1.028469495167883e-05,0.023428977126189108,0.010609118752264684
coreference-2048-1,coreference,2048,mean_topk,0.25,free,False,2,Cartographer,2116.0,False,0.0,5.296738277138502e-05,0.05736085750894355,0.0240671858274644
coreference-2048-1,coreference,2048,mean_topk,0.125,free,False,2,Cartographer,2116.0,False,0.0,0.0001998070365516469,0.10921532993337937,0.044261825537042956
coreference-2048-1,coreference,2048,mean_topk,0.0625,free,False,2,Cartographer,2116.0,False,0.0,0.001968253985978663,0.21262233810765402,0.09535466447206481
coreference-2048-1,coreference,2048,mean_topk,0.03125,free,False,2,Cartoon,2116.0,False,1.0,2.7509855031967163,0.5934832718755518,0.4756679835596255
coreference-2048-1,coreference,2048,local_sink,0.5,free,False,2,Cartographer,2116.0,False,0.0,9.112981933867559e-05,,0.0259947656928229
coreference-2048-1,coreference,2048,local_sink,0.25,free,False,2,Cartographer,2116.0,False,0.0,0.00013058116019237787,,0.03587695152964443
coreference-2048-1,coreference,2048,local_sink,0.125,free,False,2,Cartographer,2116.0,False,0.0,0.0006340092768368777,,0.06700857622282846
coreference-2048-1,coreference,2048,local_sink,0.0625,free,False,2,Cartographer,2116.0,False,0.0,0.0018316093337489292,,0.16340147936716676
coreference-2048-1,coreference,2048,local_sink,0.03125,free,False,2,Cartoon,2116.0,False,1.0,2.7509855031967163,,0.4756679835596255
coreference-2048-2,coreference,2048,dense,1.0,free,False,1,Navigator,,,,,,
coreference-2048-2,coreference,2048,quest_topk,0.5,free,False,1,Navigator,2099.0,False,0.0,1.121580135077238e-05,0.0075822096051914355,0.02057612544324781
coreference-2048-2,coreference,2048,quest_topk,0.25,free,False,1,Navigator,2099.0,False,0.0,0.00013401545584201813,0.024365659505877244,0.041189182815807204
coreference-2048-2,coreference,2048,quest_topk,0.125,free,False,1,Navigator,2099.0,False,0.0,2.5797518901526928e-05,0.04793193214157197,0.05961331186283912
coreference-2048-2,coreference,2048,quest_topk,0.0625,free,False,1,Navigator,2099.0,False,0.0,0.0001366829965263605,0.09929824420916182,0.10245107074401208
coreference-2048-2,coreference,2048,quest_topk,0.03125,free,False,1,Navigator,2099.0,False,0.0,0.003322525881230831,0.32169041370174717,0.22664835170975753
coreference-2048-2,coreference,2048,mean_topk,0.5,free,False,1,Navigator,2099.0,False,0.0,2.8384674806147814e-06,0.03524052035728736,0.015578305215707846
coreference-2048-2,coreference,2048,mean_topk,0.25,free,False,1,Navigator,2099.0,False,0.0,0.0005173869431018829,0.09000783034467272,0.04316724071811352
coreference-2048-2,coreference,2048,mean_topk,0.125,free,False,1,Navigator,2099.0,False,0.0,0.001130769494920969,0.15033626742661,0.0702353826990085
coreference-2048-2,coreference,2048,mean_topk,0.0625,free,False,1,Navigator,2099.0,False,0.0,0.002644927240908146,0.22638845949300698,0.11284226046076842
coreference-2048-2,coreference,2048,mean_topk,0.03125,free,False,1,Navigator,2099.0,False,0.0,0.003322525881230831,0.37923658585974146,0.22664835170975753
coreference-2048-2,coreference,2048,local_sink,0.5,free,False,1,Navigator,2099.0,False,0.0,4.474760498851538e-05,,0.03108863273103322
coreference-2048-2,coreference,2048,local_sink,0.25,free,False,1,Navigator,2099.0,False,0.0,0.00017470726743340492,,0.052481063175946474
coreference-2048-2,coreference,2048,local_sink,0.125,free,False,1,Navigator,2099.0,False,0.0,0.0002201905008405447,,0.06455660611391068
coreference-2048-2,coreference,2048,local_sink,0.0625,free,False,1,Navigator,2099.0,False,0.0,0.0020026778802275658,,0.11332527228764125
coreference-2048-2,coreference,2048,local_sink,0.03125,free,False,1,Navigator,2099.0,False,0.0,0.003322525881230831,,0.22664835170975753
reasoning-2048-0,reasoning,2048,dense,1.0,free,True,64,"Step 1: Hiro brought 13 copies.
Step 2: Mona brought 19 copies.
Step 3: Farid brought 16 copies.
Step 4: Total copies br",,,,,,
reasoning-2048-0,reasoning,2048,quest_topk,0.5,free,True,64,"Step 1: Hiro brought 13 copies.
Step 2: Mona brought 19 copies.
Step 3: Farid brought 16 copies.
Step 4: Total copies br",2112.0,True,0.0,0.0012788620719117409,0.008443998386008542,0.02255969067539354
reasoning-2048-0,reasoning,2048,quest_topk,0.25,free,True,64,"Step 1: Hiro brought 13 copies.
Step 2: Mona brought 19 copies.
Step 3: Farid brought 16 copies.
Step 4: Total copies br",2112.0,True,0.0,0.009725451976386967,0.027887262860681564,0.049850015081119636
reasoning-2048-0,reasoning,2048,quest_topk,0.125,free,True,52,"Step 1: Hiro brought 13 copies.
Step 2: Mona brought 19 copies.
Step 3: Farid brought 16 copies.
Total: 13 + 19 + 16 = 4",2112.0,True,0.0,0.02412830049164218,0.05977793782689593,0.07953815925373837
reasoning-2048-0,reasoning,2048,quest_topk,0.0625,free,False,54,"Step 1: Hiro brought 13 copies.
Step 2: Mona brought 19 copies.
Step 3: Combine the copies: 13 + 19 = 32 copies.
Total c",2112.0,True,0.037037037037037035,0.12964921602704596,0.13716869371092852,0.1744343457052425
reasoning-2048-0,reasoning,2048,quest_topk,0.03125,free,False,64,"Step
1. **Identify the Problem**: The first step is to clearly understand the problem at hand. This involves identifying",2112.0,True,0.234375,1.0937482897566042,0.41026146679256015,0.3926244211158649
reasoning-2048-0,reasoning,2048,mean_topk,0.5,free,True,64,"Step 1: Hiro brought 13 copies.
Step 2: Mona brought 19 copies.
Step 3: Farid brought 16 copies.
Step 4: Total copies br",2112.0,True,0.0,0.0011663440510030001,0.02481831497954902,0.01659316314919579
reasoning-2048-0,reasoning,2048,mean_topk,0.25,free,True,64,"Step 1: Hiro brought 13 copies.
Step 2: Mona brought 19 copies.
Step 3: Farid brought 16 copies.
Step 4: Total copies br",2112.0,True,0.0,0.0020043859135951483,0.05845852339111194,0.037447515604315286
reasoning-2048-0,reasoning,2048,mean_topk,0.125,free,True,64,"Step 1: Hiro brought 13 copies.
Step 2: Mona brought 16 copies.
Step 3: Farid brought 19 copies.
Step 4: Total copies br",2112.0,True,0.03125,0.02073299172787378,0.10242345502566813,0.06810997832612234
reasoning-2048-0,reasoning,2048,mean_topk,0.0625,free,False,64,"Step 1: Hiro brought 13 copies of the locket.
Step 2: Mona brought 10 copies of the locket.
Step 3: Farid brought 13 cop",2112.0,True,0.046875,0.08415767671342043,0.19554573672966008,0.13966214282884587
reasoning-2048-0,reasoning,2048,mean_topk,0.03125,free,False,64,"Step
1. **Identify the Problem**: The first step is to clearly understand the problem at hand. This involves identifying",2112.0,True,0.234375,1.0937482897566042,0.5076189416410801,0.3926244211158649
reasoning-2048-0,reasoning,2048,local_sink,0.5,free,False,64,"Step 1: Hiro brought 16 copies.
Step 2: Mona brought 19 copies.
Step 3: Farid brought 16 copies.
Step 4: Total copies br",2112.0,True,0.046875,0.15491816211681522,,0.04324040201494687
reasoning-2048-0,reasoning,2048,local_sink,0.25,free,False,64,"Step 1: Hiro brought 19 copies.
Step 2: Mona brought 19 copies.
Step 3: Farid brought 19 copies.
Step 4: Total copies br",2112.0,True,0.03125,0.24095168676786277,,0.06731920227847304
reasoning-2048-0,reasoning,2048,local_sink,0.125,free,False,64,"Step 1: Hiro brought 10 copies.
Step 2: Mona brought 19 copies.
Step 3: Farid brought 2 copies.
Step 4: Total: 10 + 19 +",2112.0,True,0.03125,0.09341410667824329,,0.08536439759297668
reasoning-2048-0,reasoning,2048,local_sink,0.0625,free,False,64,"Step 1: Identify the number of copies brought by Hiro.
- Hiro brought 1 copy.

Step 2: Identify the number of copies bro",2112.0,True,0.109375,0.15977427767796765,,0.14061087278072854
reasoning-2048-0,reasoning,2048,local_sink,0.03125,free,False,64,"Step
1. **Identify the Problem**: The first step is to clearly understand the problem at hand. This involves identifying",2112.0,True,0.234375,1.0937482897566042,,0.3926244211158649
reasoning-2048-1,reasoning,2048,dense,1.0,free,False,64,"Step 1: Liam brought 4 copies.
Step 2: Carla brought 19 copies.
Step 3: Nadia brought 4 copies.
Step 4: Total: 4 + 19 + ",,,,,,
reasoning-2048-1,reasoning,2048,quest_topk,0.5,free,True,64,"Step 1: Liam brought 4 copies.
Step 2: Carla brought 19 copies.
Step 3: Nadia brought 5 copies.
Step 4: Total copies bro",2124.0,False,0.046875,0.005872759766841616,0.007137158069015064,0.02051876864860398
reasoning-2048-1,reasoning,2048,quest_topk,0.25,free,True,64,"Step 1: Liam brought 4 copies.
Step 2: Carla brought 19 copies.
Step 3: Nadia brought 5 copies.
Step 4: Total: 4 + 19 + ",2124.0,False,0.015625,0.007281702556937511,0.023801404896399196,0.045286210221092915
reasoning-2048-1,reasoning,2048,quest_topk,0.125,free,False,64,"Step 1: Liam brought 5 copies.
Step 2: Carla brought 19 copies.
Step 3: Nadia brought 4 copies.
Step 4: Total copies bro",2124.0,False,0.015625,0.02177693373125078,0.0544552309580776,0.07912280815980921
reasoning-2048-1,reasoning,2048,quest_topk,0.0625,free,True,64,"Step 1: Liam brought 4 copies.
Step 2: Carla brought 19 copies.
Step 3: Nadia brought 5 copies.
Step 4: Total copies bro",2124.0,False,0.03125,0.07079891500021696,0.11568637913600405,0.15530105050804976
reasoning-2048-1,reasoning,2048,quest_topk,0.03125,free,False,64,"Step 1: Carefully read the account.
Step 2: Identify key details or themes.
Step

This phrase ""StepStep"" doesn't have a ",2124.0,False,0.359375,0.9069365010827255,0.2575571841503331,0.3280948373794672
reasoning-2048-1,reasoning,2048,mean_topk,0.5,free,False,64,"Step 1: Liam brought 4 copies.
Step 2: Carla brought 19 copies.
Step 3: Nadia brought 4 copies.
Step 4: Total copies bro",2124.0,False,0.015625,0.0017003280359585496,0.020962952141482152,0.0147864421230679
reasoning-2048-1,reasoning,2048,mean_topk,0.25,free,False,56,"Step 1: Liam brought 4 copies.
Step 2: Carla brought 19 copies.
Step 3: Nadia brought 0 copies (as no information was gi",2124.0,False,0.017857142857142856,0.011415213524710945,0.05420981108464006,0.03959862319243257
reasoning-2048-1,reasoning,2048,mean_topk,0.125,free,False,64,"Step 1: Liam brought 2 copies.
Step 2: Carla brought 19 copies.
Step 3: Nadia brought 1 copy.
Step 4: Total: 2 + 19 + 1 ",2124.0,False,0.046875,0.09145719304875301,0.08924660460037818,0.06802526734359812
reasoning-2048-1,reasoning,2048,mean_topk,0.0625,free,False,64,"Step 1: Identify the number of copies each person brought.
- Liam brought 3 copies.
- Nadia brought 2 copies.
- Carla br",2124.0,False,0.078125,0.06600741692229128,0.17057920500545673,0.12235842637957312
reasoning-2048-1,reasoning,2048,mean_topk,0.03125,free,False,64,"Step 1: Carefully read the account.
Step 2: Identify key details or themes.
Step

This phrase ""StepStep"" doesn't have a ",2124.0,False,0.359375,0.9069365010827255,0.4732754992499914,0.3280948373794672
reasoning-2048-1,reasoning,2048,local_sink,0.5,free,False,64,"Step 1: Liam brought 5 copies.
Step 2: Carla brought 19 copies.
Step 3: Nadia brought 1 copy.
Step 4: Total copies broug",2124.0,False,0.0625,0.17678820173559995,,0.03798352616926033
reasoning-2048-1,reasoning,2048,local_sink,0.25,free,False,64,"Step 1: Liam brought 19 copies.
Step 2: Carla brought 19 copies.
Step 3: Nadia brought 2 copies.
Step 4: Total: 19 + 19 ",2124.0,False,0.0625,0.1061667790031457,,0.06602918174049982
reasoning-2048-1,reasoning,2048,local_sink,0.125,free,False,64,"Step 1: Liam brought 19 copies.
Step 2: Carla brought 19 copies.
Step 3: Nadia brought 2 copies.
Step 4: Total: 19 + 19 ",2124.0,False,0.0625,0.10762908338148741,,0.07990414604163171
reasoning-2048-1,reasoning,2048,local_sink,0.0625,free,False,64,"Step 1: Identify the number of copies brought by each person.
- Liam: 1 copy
- Nadia: 1 copy
- Carla: 1 copy

Step 2: Su",2124.0,False,0.140625,0.2578284263564448,,0.1394095977674234
reasoning-2048-1,reasoning,2048,local_sink,0.03125,free,False,64,"Step 1: Carefully read the account.
Step 2: Identify key details or themes.
Step

This phrase ""StepStep"" doesn't have a ",2124.0,False,0.359375,0.9069365010827255,,0.3280948373794672
reasoning-2048-2,reasoning,2048,dense,1.0,free,True,51,"Step 1: Priya brought 17 copies.
Step 2: Jonas brought 9 copies.
Step 3: Alice brought 17 copies.
Total: 17 + 9 + 17 = 4",,,,,,
reasoning-2048-2,reasoning,2048,quest_topk,0.5,free,True,51,"Step 1: Priya brought 17 copies.
Step 2: Jonas brought 9 copies.
Step 3: Alice brought 17 copies.
Total: 17 + 9 + 17 = 4",2101.0,True,0.0,0.0015053348743187828,0.005120918551026898,0.016559921496428574
reasoning-2048-2,reasoning,2048,quest_topk,0.25,free,True,51,"Step 1: Priya brought 17 copies.
Step 2: Jonas brought 9 copies.
Step 3: Alice brought 17 copies.
Total: 17 + 9 + 17 = 4",2101.0,True,0.0,0.0015265015449255027,0.016858648279507872,0.036287853208832585
reasoning-2048-2,reasoning,2048,quest_topk,0.125,free,False,64,"Step 1: Priya brought 17 copies.
Step 2: Jonas brought 2 copies.
Step 3: Alice brought 17 copies.
Step 4: Total copies b",2101.0,True,0.015625,0.014266489195933485,0.0432107343781232,0.06651181764579764
reasoning-2048-2,reasoning,2048,quest_topk,0.0625,free,False,64,"Step 1: Priya brought 17 copies.
Step 2: Jonas brought 9 copies.
Step 3: Alice brought 17 copies.
Step 4: Total copies b",2101.0,True,0.03125,0.020841773920154627,0.10915373277152542,0.15704523609409599
reasoning-2048-2,reasoning,2048,quest_topk,0.03125,free,False,64,"Step 1: Priya's reading
- The account account account account account account account account account account account ac",2101.0,True,0.0625,0.6085227029357121,0.4310054906647045,0.4460043406340576
reasoning-2048-2,reasoning,2048,mean_topk,0.5,free,True,51,"Step 1: Priya brought 17 copies.
Step 2: Jonas brought 9 copies.
Step 3: Alice brought 17 copies.
Total: 17 + 9 + 17 = 4",2101.0,True,0.0,0.0001161324407289204,0.017973711350442356,0.011929007666996656
reasoning-2048-2,reasoning,2048,mean_topk,0.25,free,True,51,"Step 1: Priya brought 17 copies.
Step 2: Jonas brought 9 copies.
Step 3: Alice brought 17 copies.
Total: 17 + 9 + 17 = 4",2101.0,True,0.0,0.0010521921983543219,0.04545543040872434,0.02958584829697944
reasoning-2048-2,reasoning,2048,mean_topk,0.125,free,False,49,"Step 1: Priya brought 9 copies.
Step 2: Jonas brought 1 copy.
Step 3: Alice brought 17 copies.
Total: 9 + 1 + 17 = 27 co",2101.0,True,0.02040816326530612,0.08597471505003061,0.08781254776321086,0.05995493961267178
reasoning-2048-2,reasoning,2048,mean_topk,0.0625,free,True,64,"Step 1: Priya brought 9 copies.
Step 2: Jonas brought 17 copies.
Step 3: Alice brought 17 copies.
Step 4: Total copies b",2101.0,True,0.046875,0.10744989535447863,0.17803738632288255,0.12949323828005227
reasoning-2048-2,reasoning,2048,mean_topk,0.03125,free,False,64,"Step 1: Priya's reading
- The account account account account account account account account account account account ac",2101.0,True,0.0625,0.6085227029357121,0.5550818351122351,0.4460043406340576
reasoning-2048-2,reasoning,2048,local_sink,0.5,free,False,64,"Step 1: Priya brought 17 copies.
Step 2: Jonas brought 17 copies.
Step 3: Alice brought 17 copies.
Step 4: Total copies ",2101.0,True,0.03125,0.1372405363283256,,0.049132022127943334
reasoning-2048-2,reasoning,2048,local_sink,0.25,free,False,64,"Step 1: Priya brought 17 copies.
Step 2: Jonas brought 17 copies.
Step 3: Alice brought 17 copies.
Step 4: Total copies ",2101.0,True,0.03125,0.1342201203716396,,0.060661075096439684
reasoning-2048-2,reasoning,2048,local_sink,0.125,free,False,64,"Step 1: Priya brought 17 copies.
Step 2: Jonas brought 17 copies.
Step 3: Alice brought 17 copies.
Step 4: Total copies ",2101.0,True,0.03125,0.13292048452123517,,0.07118911465503126
reasoning-2048-2,reasoning,2048,local_sink,0.0625,free,False,55,"Step 1: Priya brought 1 copy.
Step 2: Jonas brought 1 copy.
Step 3: Alice brought 1 copy.
Step 4: Total copies brought =",2101.0,True,0.09090909090909091,0.24109939273857037,,0.12180796646567471
reasoning-2048-2,reasoning,2048,local_sink,0.03125,free,False,64,"Step 1: Priya's reading
- The account account account account account account account account account account account ac",2101.0,True,0.0625,0.6085227029357121,,0.4460043406340576
longform-2048-0,longform,2048,dense,1.0,free,,51,"The account details various events and changes over time, including the lighthouse keeper, river barge, apple harvest, o",,,,,,
longform-2048-0,longform,2048,quest_topk,0.5,free,,36,"The account details various events and changes over time, including the lighthouse keeper, river barge, apple harvest, o",2106.0,,0.0,0.01527615201398073,0.017967930869186632,0.04948195393069273
longform-2048-0,longform,2048,quest_topk,0.25,free,,50,"The account details the activities and changes of various individuals over the years, including the lighthouse keeper, r",2106.0,,0.14,0.08963774475973384,0.05669111773878935,0.11145093607782783
longform-2048-0,longform,2048,quest_topk,0.125,free,,38,"The account details the activities and interactions of several individuals over time, including the lighthouse keeper, r",2106.0,,0.2631578947368421,0.26147281102206116,0.10607393415737985,0.1760254881810397
longform-2048-0,longform,2048,quest_topk,0.0625,free,,34,"The account details the activities of various characters including the river barge, lighthouse keeper, lighthouse keeper",2106.0,,0.23529411764705882,0.5836309976198476,0.1762388121855676,0.251546747671409
longform-2048-0,longform,2048,quest_topk,0.03125,free,,64,The account details the interactions of several several several several several several several several several several ,2106.0,,0.046875,0.36128151277807774,0.43457198832402355,0.438038420025675
longform-2048-0,longform,2048,mean_topk,0.5,free,,45,"The account details various events and changes over time, including the lighthouse keeper, river barge, apple harvest, o",2106.0,,0.022222222222222223,0.006041483132073195,0.04311401555573361,0.04042422495216929
longform-2048-0,longform,2048,mean_topk,0.25,free,,50,"The account details the activities of various individuals over the course of a year, including the lighthouse keeper, ri",2106.0,,0.1,0.05189434859598748,0.10677778724514479,0.0933309320229039
longform-2048-0,longform,2048,mean_topk,0.125,free,,44,"The account details the activities of various individuals over the course of a year, including the lighthouse keeper, ri",2106.0,,0.11363636363636363,0.15024969492638976,0.18234941136778343,0.14970794860455025
longform-2048-0,longform,2048,mean_topk,0.0625,free,,39,"The account details the postponement of various events and activities, including the river barge, lighthouse keeper repa",2106.0,,0.15384615384615385,0.22409816990376277,0.28404569355327464,0.22969173629949
longform-2048-0,longform,2048,mean_topk,0.03125,free,,64,The account details the interactions of several several several several several several several several several several ,2106.0,,0.046875,0.36128151277807774,0.553639293856187,0.438038420025675
longform-2048-0,longform,2048,local_sink,0.5,free,,39,"The account details the activities of various individuals including Carla, Hiro, the old ferry, the village council, the",2106.0,,0.1794871794871795,0.13759960848013483,,0.09526078573226819
longform-2048-0,longform,2048,local_sink,0.25,free,,37,"The account details the activities of several individuals, including the river, a riverbank, a village, a clock tower, a",2106.0,,0.35135135135135137,1.2682952510768775,,0.20248552060031608
longform-2048-0,longform,2048,local_sink,0.125,free,,34,"The account details interactions between various characters including Omar, who promised to bring a key, and others, suc",2106.0,,0.23529411764705882,0.9778588100542787,,0.18522202668363277
longform-2048-0,longform,2048,local_sink,0.0625,free,,19,"The account details interactions between various characters including the river, a person named River, and others.",2106.0,,0.5263157894736842,2.5513770611662614,,0.27433012075077995
longform-2048-0,longform,2048,local_sink,0.03125,free,,64,The account details the interactions of several several several several several several several several several several ,2106.0,,0.046875,0.36128151277807774,,0.438038420025675
longform-2048-1,longform,2048,dense,1.0,free,,46,"Priya promised to bring the flask, while Deepak met Priya at the market to plan the medal exhibition. The clock tower su",,,,,,
longform-2048-1,longform,2048,quest_topk,0.5,free,,47,"Priya promised to bring the flask, while Farid met Deepak at the market to plan the medal exhibition. The clock tower su",2099.0,,0.02127659574468085,0.012013240286580216,0.017360747334071686,0.056375741936591256
longform-2048-1,longform,2048,quest_topk,0.25,free,,48,"Priya promised to bring the flask, while Farid met Deepak at the market to plan the medal exhibition. The clock tower wa",2099.0,,0.08333333333333333,0.07443912932554812,0.062409925744846294,0.12579325998359267
longform-2048-1,longform,2048,quest_topk,0.125,free,,47,"Priya promised to bring the flask, while Farid met Deepak at the market to plan the medal exhibition. The account detail",2099.0,,0.19148936170212766,0.15106765428387742,0.11717967495218198,0.17364490718232597
longform-2048-1,longform,2048,quest_topk,0.0625,free,,23,"Priya promised to bring a flask, while Farid met Deepak at the market to discuss the medal exhibition.",2099.0,,0.13043478260869565,0.14123700646256981,0.18838394689590593,0.23303666971739592
longform-2048-1,longform,2048,quest_topk,0.03125,free,,64,"Priests, monks, and nuns gather to pray, while farmers. The farmers are the ones who grow the crops and raise the livest",2099.0,,0.3125,0.8933235326511522,0.39685641442754005,0.3608671263895563
longform-2048-1,longform,2048,mean_topk,0.5,free,,45,"Priya promised to bring the flask, while Farid met Deepak at the market to plan the medal exhibition. The clock tower wa",2099.0,,0.044444444444444446,0.010250703829417932,0.047272547893595716,0.035281258582281656
longform-2048-1,longform,2048,mean_topk,0.25,free,,48,"Priya promised to bring the flask, while Farid met Deepak at the market to plan the medal exhibition. The clock tower wa",2099.0,,0.0625,0.043503249577800794,0.1177466632708231,0.09215794863675476
longform-2048-1,longform,2048,mean_topk,0.125,free,,14,Priya met Deepak at the market to plan the medal exhibition.,2099.0,,0.14285714285714285,0.3680856532636036,0.2579734846902061,0.14694125529815807
longform-2048-1,longform,2048,mean_topk,0.0625,free,,33,"Priest, ferryman, market vendor, elder, and village council member all discuss the postponement of the weekly market and",2099.0,,0.30303030303030304,0.7486765509002549,0.3250984652875015,0.24469542652932982
longform-2048-1,longform,2048,mean_topk,0.03125,free,,64,"Priests, monks, and nuns gather to pray, while farmers. The farmers are the ones who grow the crops and raise the livest",2099.0,,0.3125,0.8933235326511522,0.46492598734663004,0.3608671263895563
longform-2048-1,longform,2048,local_sink,0.5,free,,14,"Priya promised to bring the flask. Priya, Priya.",2099.0,,0.21428571428571427,1.2999254397953532,,0.10109794035563435
longform-2048-1,longform,2048,local_sink,0.25,free,,64,"Priya promised to bring the flask. Priya, Priya. Priya, Priya. Priya, Priya. Priya, Priya. Priya, Priya. Priya, Priya. P",2099.0,,0.0625,0.3706763581135233,,0.08805050978727585
longform-2048-1,longform,2048,local_sink,0.125,free,,64,"Priya promised to bring the flask. Priya, Priya. Priya, Priya. Priya, Priya. Priya, Priya. Priya, Priya. Priya, Priya. P",2099.0,,0.0625,0.4029139236416206,,0.10228146700878174
longform-2048-1,longform,2048,local_sink,0.0625,free,,18,"Priya promised to bring the flask, Priya is a person named in the account.",2099.0,,0.16666666666666666,0.5751913616808351,,0.14753399003622314
longform-2048-1,longform,2048,local_sink,0.03125,free,,64,"Priests, monks, and nuns gather to pray, while farmers. The farmers are the ones who grow the crops and raise the livest",2099.0,,0.3125,0.8933235326511522,,0.3608671263895563
longform-2048-2,longform,2048,dense,1.0,free,,42,"The account details various activities and events, including the discussion of topics like the night watch, the northern",,,,,,
longform-2048-2,longform,2048,quest_topk,0.5,free,,42,"The account details various activities and events in a town, including the clock tower, night watch, lighthouse keeper, ",2089.0,,0.047619047619047616,0.011758541569211231,0.018732781641843683,0.05429838880952797
longform-2048-2,longform,2048,quest_topk,0.25,free,,37,"The account details various topics and events in a town, including the old ferry, clock tower, night watch, lighthouse k",2089.0,,0.08108108108108109,0.05428188593462412,0.057203121649745926,0.1209019666302115
longform-2048-2,longform,2048,quest_topk,0.125,free,,39,"The account details various topics discussed by different individuals, including the old ferry, clock tower, northern ro",2089.0,,0.28205128205128205,0.3197149302867239,0.11151366584210219,0.19084224698045069
longform-2048-2,longform,2048,quest_topk,0.0625,free,,47,"The account details the activities of several individuals, including the old ferry, the clock tower, the lighthouse keep",2089.0,,0.23404255319148937,0.4913233879381144,0.19677506982738796,0.2706929578581728
